study_id,measurement_id,temperature_degC,depth_m,Unnamed: 4,Unnamed: 5,Unnamed: 6
39,10,-10.324325,183.75285,,,
39,10,-10.387387,201.373,,,
39,10,-10.261261,224.02747000000002,,,
39,10,-10.261261,245.42334,,,
39,10,-10.22973,261.7849,,,
39,10,-10.198198,289.4737,,,
39,10,-10.135135,317.16247999999996,,,
39,10,-10.103603,342.3341,,,
39,10,-10.072072,362.4714,,,
39,10,-10.040541000000001,383.86728,,,
39,10,-9.977477,402.746,,,
39,10,-9.977477,421.62473,,,
39,10,-9.851352,439.24484,,,
39,10,-9.851352,469.4508,,,
39,11,-11.680181,8.810069,,,
39,11,-12.027027,15.102975,,,
39,11,-12.247747,21.395882,,,
39,11,-12.184685,30.20595,,,
39,11,-12.121622,39.016018,,,
39,11,-11.932432,49.084666999999996,,,
39,11,-11.711712,57.894737,,,
39,11,-11.459458999999999,69.22197,,,
39,11,-11.333333,80.5492,,,
39,11,-11.144144,93.13501,,,
39,11,-11.144144,99.42792,,,
39,12,-7.165354300000001,11.402027,,,
39,12,-9.039371000000001,20.27027,,,
39,12,-10.775591,40.54054,,,
39,12,-11.381889,59.54391999999999,,,
39,12,-12.153542999999999,79.81418599999999,,,
39,12,-12.870078999999999,100.08445999999999,,,
39,12,-13.393701,119.08783999999999,,,
39,12,-13.696851,139.35811,,,
39,12,-13.834645000000002,159.62837,,,
39,12,-13.834645000000002,187.5,,,
39,12,-13.724409,211.57095,,,
39,12,-13.641732000000001,231.84122000000002,,,
39,12,-13.4763775,247.04391,,,
39,12,-13.200788000000001,276.18242999999995,,,
39,12,-12.952755999999999,305.32095,,,
39,12,-12.622047,335.72635,,,
39,12,-12.26378,363.59796,,,
39,12,-11.933071,396.53717,,,
39,12,-11.574803,425.6757,,,
39,12,-11.216536,445.94595,,,
39,12,-10.803149000000001,472.5507,,,
39,12,-10.307087,499.1554,,,
39,12,-9.948819,525.76013,,,
39,13,-12.098425,108.95270500000001,,,
39,13,-12.429133,116.55405400000001,,,
39,13,-12.8149605,131.75676,,,
39,13,-13.145669,146.95946,,,
39,13,-13.283464000000002,160.89526,,,
39,13,-13.393701,178.63176,,,
39,13,-13.366141,201.4358,,,
39,13,-13.283464000000002,234.375,,,
39,13,-13.145669,257.17905,,,
39,13,-12.8149605,287.58447,,,
39,13,-12.511811,317.98987,,,
39,13,-12.181103,348.39526,,,
39,13,-11.795276,380.06757000000005,,,
39,13,-11.381889,414.27365,,,
39,13,-10.996063000000001,445.94595,,,
39,13,-10.720472000000001,470.0169,,,
39,13,-10.251968,510.55742999999995,,,
39,13,-9.838583,544.7635,,,
39,13,-9.34252,580.2365,,,
39,13,-8.76378,628.3783599999999,,,
39,13,-8.074803,676.52026,,,
39,13,-7.4960628,719.5946,,,
39,13,-7.1377954,742.3986,,,
39,14,-7.755319,5.063291,,,
39,14,-6.893617,10.126582,,,
39,14,-6.606383,17.72152,,,
39,14,-6.606383,29.113924,,,
39,14,-6.542553400000001,45.569621999999995,,,
39,14,-6.606383,59.493669999999995,,,
39,14,-6.8297873,65.822784,,,
39,14,-7.117021,77.21519,,,
39,14,-7.819149,86.07595,,,
39,14,-8.585107,105.06329,,,
39,14,-9.223403999999999,120.25317,,,
39,14,-9.702127,132.91138999999998,,,
39,14,-10.404255000000001,148.10127,,,
39,14,-10.75532,164.55696,,,
39,14,-11.042553,178.48102,,,
39,14,-11.234042,194.9367,,,
39,14,-11.489362,220.25316,,,
39,14,-11.425532,240.50633,,,
39,14,-11.234042,264.55697999999995,,,
39,14,-11.042553,286.07596,,,
39,14,-10.787234,311.3924,,,
40,1,-4.1385765,4.3130945999999994,,,
40,1,-4.2569084,4.8632865,,,
40,1,-4.3752885,5.32909,,,
40,1,-4.5615597,5.627071,,,
40,1,-4.79018,5.967842,,,
40,1,-5.07817,6.225059,,,
40,1,-5.323882599999999,6.3129040000000005,,,
40,1,-5.552551,6.5692863,,,
40,1,-5.7980480000000005,7.036878,,,
40,1,-5.984128500000001,7.672412,,,
40,1,-6.085439,8.348948,,,
40,1,-6.135927,8.982574000000001,,,
40,1,-6.152565,9.531336,,,
40,1,-6.1013827,10.121338,,,
40,1,-5.9567657,11.089775999999999,,,
40,1,-5.633657,12.98398,,,
40,1,-5.225468,15.4677105,,,
40,1,-4.9364014,17.109228,,,
40,1,-4.749363400000001,18.161457000000002,,,
40,1,-4.5282364,19.550764,,,
40,1,-4.2813983,21.446041,,,
40,1,-4.0515814,23.214975,,,
40,1,-3.9323156000000004,24.310351999999998,,,
40,2,-4.3771796,1.9957566999999998,,,
40,2,-4.5884914000000006,2.9692006,,,
40,2,-4.833558,4.196286,,,
40,2,-5.002521499999999,5.12694,,,
40,2,-5.1290884000000005,6.0991917,,,
40,2,-5.204928400000001,6.8597584000000005,,,
40,2,-5.263818700000001,7.620086,,,
40,2,-5.288787999999999,8.422132000000001,,,
40,2,-5.2967596,9.308327,,,
40,2,-5.270809,10.236239,,,
40,2,-5.2194114,11.205988,,,
40,2,-5.1255692999999996,12.3017235,,,
40,2,-4.997686,13.6501465,,,
40,2,-4.8357844000000005,15.209064000000001,,,
40,2,-4.571806,17.441656,,,
40,2,-4.265215400000001,20.095592,,,
40,2,-4.0097594,22.243916,,,
40,2,-3.7967474,24.266253,,,
40,3,-4.1737193999999995,2.1194785,,,
40,3,-4.147817,2.9630027,,,
40,3,-4.037433,3.3412,,,
40,3,-3.901793,3.4236809999999998,,,
40,3,-3.698285,3.6317909,,,
40,3,-3.5794744,3.9254808,,,
40,3,-3.5284598,4.2201242,,,
40,3,-3.536695,4.6421847000000005,,,
40,3,-3.5957532,5.107154,,,
40,3,-3.6887574,5.488212,,,
40,3,-3.9172099,6.1243415,,,
40,3,-4.1456146,6.844859,,,
40,3,-4.4756417,7.6933894,,,
40,3,-4.678647,8.371356,,,
40,3,-4.8223066,9.090681,,,
40,3,-4.8897676,9.682352,,,
40,3,-4.914832,10.315621,,,
40,3,-4.9058547,11.201578,,,
40,3,-4.854385400000001,12.29791,,,
40,3,-4.7944174,13.436316,,,
40,3,-4.692053,14.616320000000002,,,
40,3,-4.5726914,15.880474,,,
40,3,-4.4533059999999995,17.186823,,,
40,3,-4.2914767,18.619156,,,
40,3,-4.146644,19.96734,,,
41,1,-1.6567560000000001,0.95925003,,,
41,1,-6.2383833,3.1669433,,,
41,1,-12.42706,5.2002907,,,
41,1,-13.452316,6.8524284,,,
41,1,-13.162754000000001,8.674762,,,
41,1,-12.872746000000001,10.194064,,,
41,1,-12.484439,11.108689,,,
41,1,-12.145947999999999,12.780199,,,
41,1,-11.904869,14.450325,,,
41,1,-11.858388,15.966168,,,
41,1,-11.7640915,18.088764,,,
41,1,-11.774766,25.361492000000002,,,
41,1,-11.781883,30.209976,,,
41,1,-11.740072,34.90764,,,
41,1,-11.747856,40.210667,,,
41,2,-2.8700907000000004,0.90771556,,,
41,2,-3.9577038,1.9667171,,,
41,2,-6.5921449999999995,3.9334342,,,
41,2,-7.6072507,5.9001513,,,
41,2,-7.6072507,7.564296700000001,,,
41,2,-7.244713000000001,9.833586,,,
41,2,-6.858006,10.590015,,,
41,2,-6.495468,12.405446000000001,,,
41,2,-6.302115000000001,15.128592999999999,,,
41,2,-6.1812687,19.818457000000002,,,
41,2,-7.0030212,30.1059,,,
41,2,-7.6797580000000005,39.7882,,,
41,2,-8.283988,49.92436,,,
41,2,-8.187311,60.2118,,,
41,3,-5.4879727,0.7244969,,,
41,3,-7.3179164000000005,1.8274346999999997,,,
41,3,-8.309198,2.5260236000000003,,,
41,3,-9.072016,3.5419848,,,
41,3,-9.621333,4.419153,,,
41,3,-9.8049965,5.6220217,,,
41,3,-9.607391,6.5445294,,,
41,3,-9.3184185,7.624335,,,
41,3,-8.937892999999999,8.557946000000001,,,
41,3,-8.572796,9.794125,,,
41,3,-8.268487,10.723109,,,
41,3,-7.9649220000000005,12.866064999999999,,,
41,3,-7.7831173,14.698126,,,
41,3,-7.801521000000001,19.856579999999997,,,
41,3,-7.911384,25.009483,,,
41,3,-7.9906683,30.012490999999997,,,
41,3,-8.0698595,34.86375,,,
41,3,-8.179537,39.713159999999995,,,
41,3,-8.24367,44.868840000000006,,,
41,3,-8.292561,50.025444,,,
41,3,-8.341265,54.878555000000006,,,
41,3,-8.359575,59.885265000000004,,,
41,3,-8.393037,64.7393,,,
41,3,-8.396382000000001,70.20217,,,
41,3,-8.35372,75.212585,,,
41,3,-8.310871,79.9195,,,
41,3,-8.222571,85.084435,,,
41,3,-8.286612,90.08836,,,
41,3,-8.1505375,91.91765,,,
41,4,-4.399776,0.6147682,,,
41,4,-4.3809333,2.4297326,,,
41,4,-6.5254864999999995,4.9043922,,,
41,4,-8.069054,10.087058,,,
41,4,-7.758147200000001,15.071677,,,
41,4,-7.665421,20.061798,,,
41,4,-7.500078,24.747515,,,
41,4,-7.770929300000001,29.898088,,,
41,4,-8.258142,40.046577,,,
41,4,-8.654558,49.890205,,,
41,4,-8.996263,60.18631,,,
41,4,-9.065847999999999,68.8114,,,
10,1,-13.34586,16.492539999999998,,,
10,1,-13.2704935,27.481033,,,
10,1,-13.112701999999999,35.964714,,,
10,1,-13.0014305,41.264023,,,
10,1,-12.843752,49.037643,,,
10,1,-12.686188000000001,56.10120799999999,,,
10,1,-12.584174,61.047665,,,
10,2,-13.185976,16.725979000000002,,,
10,2,-13.387196,25.266904999999998,,,
10,2,-13.323170999999999,45.907475,,,
10,2,-13.030488,65.83629599999999,,,
10,2,-12.801829,79.7153,,,
10,2,-12.618902,90.03558000000001,,,
10,2,-12.5,96.441284,,,
10,2,-12.417683,101.423485,,,
46,1,-1.4901961000000001,0.8627450999999999,,,
46,1,-4.0784316,1.9607843,,,
46,1,-6.980392,4.0784316,,,
46,1,-8.862745,6.117647,,,
46,1,-9.6470585,8.156863000000001,,,
46,1,-9.803922,10.196078,,,
46,1,-9.725491,12.156863000000001,,,
46,1,-9.6470585,14.431373,,,
46,2,-7.4615383,1.7692307,,,
46,2,-9.538461999999999,2.9230769,,,
46,2,-12.307692999999999,5.1538463,,,
46,2,-13.076922999999999,7.3076925,,,
46,2,-13.307692999999999,9.153846000000001,,,
46,2,-13.153846,11.230769,,,
46,2,-12.923077000000001,13.230769,,,
46,3,-6.6813273,0.6490975999999999,,,
46,3,-9.162835000000001,1.316653,,,
46,3,-10.741703,1.7134947,,,
46,3,-11.797281,2.285685,,,
46,3,-12.332567,3.3408531999999997,,,
46,3,-13.926429999999998,5.275840799999999,,,
46,3,-14.397241000000001,7.410787599999999,,,
46,3,-13.90094,10.354799,,,
46,3,-13.917432999999999,12.04676,,,
46,3,-13.661036,16.519688000000002,,,
46,3,-13.406137,21.146431,,,
46,3,-13.308677,26.536095,,,
46,3,-13.055278,31.316652,,,
46,3,-12.860356,34.402172,,,
46,4,-7.872721,0.14849187,,,
46,4,-9.287885000000001,1.0564579,,,
46,4,-11.369829,1.638051,,,
46,4,-13.229759,2.3805103,,,
46,4,-15.090423999999999,3.2791957999999997,,,
46,4,-16.212263,4.9744779999999995,,,
46,4,-16.368848999999997,6.689868499999999,,,
46,4,-16.08361,9.195669,,,
46,4,-15.870417999999999,11.231245,,,
46,4,-15.808665,13.888631,,,
46,4,-15.746178,16.389791,,,
46,4,-15.610909,19.20495,,,
46,4,-15.474172,21.707657,,,
46,4,-15.418301000000001,25.61485,,,
46,5,-3.9736922,5.0158014,,,
46,5,-4.1587442999999995,6.106971700000001,,,
46,5,-4.5451293,6.9010929999999995,,,
46,5,-5.024624299999999,7.23755,,,
46,5,-5.395536,8.030775,,,
46,5,-5.673787,8.509935,,,
46,5,-5.828252,8.98193,,,
46,5,-5.8894267,10.220282000000001,,,
46,5,-5.7490892,12.064374,,,
46,5,-5.5160007,13.748747,,,
46,5,-4.926397,16.492943,,,
46,5,-4.413621,20.167696,,,
46,5,-3.838682,24.301903,,,
46,5,-3.3403017999999998,29.829702,,,
46,5,-2.9818105999999998,34.285140000000006,,,
46,5,-2.622601,39.97535,,,
46,5,-2.3247461,46.595215,,,
46,5,-2.0260832,54.6042,,,
46,5,-1.8207991999999997,61.69248,,,
46,5,-1.5058548,71.089676,,,
46,5,-1.2689956,79.25659,,,
46,5,-1.094838,86.037964,,,
46,6,-4.4230485,3.9613516000000004,,,
46,6,-4.979461,5.0740169999999996,,,
46,6,-5.628803700000001,6.03771,,,
46,6,-6.24711,7.153958,,,
46,6,-6.7415395,8.417387,,,
46,6,-7.173537,10.603311,,,
46,6,-7.327192999999999,12.46442,,,
46,6,-7.403123,14.9384365,,,
46,6,-7.23112,18.015507,,,
46,6,-6.966816000000001,20.161127,,,
46,6,-6.485346,23.220285,,,
46,6,-5.630898999999999,29.036178999999997,,,
46,6,-5.350403,32.415672,,,
46,6,-5.0540743,36.411654999999996,,,
46,6,-4.710068700000001,42.565796,,,
46,6,-4.5224133,45.950665,,,
46,6,-4.19424,51.488316,,,
46,6,-3.7413824,58.562263,,,
46,6,-3.3039977999999994,65.63710999999999,,,
46,6,-2.8824457999999997,72.09546999999999,,,
46,6,-2.4914813,79.173,,,
46,6,-2.1319127,85.48059,,,
46,6,-1.8509679,89.63181,,,
46,6,-1.4761951,95.47547,,,
46,6,-1.1010633,101.936516,,,
46,7,-4.175205,4.41006,,,
46,7,-4.3604364,5.1925383,,,
46,7,-4.6541615,5.672593599999999,,,
46,7,-5.118003,6.316847,,,
46,7,-5.458058,6.953935,,,
46,7,-5.998997,8.065704,,,
46,7,-6.2614160000000005,9.161353,,,
46,7,-6.4777737,9.63693,,,
46,7,-6.802086,10.736161,,,
46,7,-6.956281,11.671194,,,
46,7,-7.0017133000000005,13.371689000000002,,,
46,7,-6.861644999999999,14.752744,,,
46,7,-6.520423,16.122154000000002,,,
46,7,-6.163907,17.181978,,,
46,7,-5.838068499999999,18.70663,,,
46,7,-5.464912,21.772057999999998,,,
46,7,-5.076192,24.990935999999998,,,
46,7,-4.671101,29.75238,,,
46,7,-4.249998000000001,35.439007000000004,,,
46,7,-3.6411495000000005,44.664845,,,
46,7,-3.2349813,51.278442,,,
46,7,-2.7814949,59.432809999999996,,,
46,7,-2.5144072,66.36317,,,
46,7,-2.2152952999999997,75.143875,,,
46,7,-1.9470404,84.08073,,,
46,7,-1.8522248,87.47097,,,
46,7,-1.7221528000000002,98.26803000000001,,,
46,7,-1.6091703000000002,106.28776,,,
47,1,-18.49802,9.596076,,,
47,1,-18.307772,18.932333,,,
47,1,-18.379465,29.405298,,,
47,1,-18.22818,33.930923,,,
47,1,-18.076454000000002,39.871635,,,
47,1,-18.00011,44.398590000000006,,,
47,1,-17.886206,49.207893,,,
47,1,-17.847157,54.30154399999999,,,
47,1,-17.695606,59.676219999999994,,,
47,1,-17.581789999999998,64.20251,,,
47,1,-17.50527,69.29549399999999,,,
47,1,-17.428663,74.6715,,,
47,1,-17.31467,79.763824,,,
47,1,-17.23824,84.57379,,,
47,1,-17.010256,94.75844000000001,,,
47,1,-16.632654000000002,104.09138,,,
47,2,-6.734909,0.8974366,,,
47,2,-6.132748,9.377350999999999,,,
47,2,-6.092294,18.999277,,,
47,2,-6.4644547,27.213406,,,
47,2,-6.611616000000001,35.989594,,,
47,2,-6.608720299999999,45.329166,,,
47,2,-6.4935007,54.38373000000001,,,
47,2,-6.490956,62.591232,,,
47,2,-6.300883,71.36146,,,
47,2,-6.186102,79.00093000000001,,,
47,2,-5.9589095,86.63842,,,
47,2,-5.881599400000001,94.278564,,,
47,2,-5.728470300000001,104.74755,,,
47,2,-5.50119,112.66806000000001,,,
48,1,-8.623205,0.9047540000000001,,,
48,1,-10.885796000000001,6.0075517,,,
48,1,-10.506253,11.008355,,,
48,1,-10.732208,16.02117,,,
48,1,-11.187484,21.08812,,,
48,1,-11.771231,26.10803,,,
48,1,-12.143972,31.123755,,,
48,1,-12.416034,35.79037,,,
50,1,-0.46925372,4.854369,,,
50,1,-0.23462686,14.886731,,,
50,1,-0.24,24.919094,,,
50,1,-0.24358208,34.951458,,,
50,1,-0.24537313,37.378640000000004,,,
50,1,-0.24716417,39.967636,,,
50,1,-0.24716417,42.718445,,,
50,1,-0.24895522,44.012943,,,
50,1,-0.25074628,44.983818,,,
50,2,-1.2391969999999999,2.424629,,,
50,2,-0.7931738,12.49884,,,
50,2,-0.534488,17.408396,,,
50,2,-0.37967449999999997,21.360737,,,
50,2,-0.49005154,22.433905,,,
50,3,-3.0441866,3.9647769999999998,,,
50,3,-3.3261108,24.116386,,,
50,3,-3.0851748,43.65299,,,
50,3,-2.8812714,60.464592,,,
50,3,-2.64056,78.17709,,,
50,3,-2.409191,94.5243,,,
50,3,-2.1873883999999997,107.68211000000001,,,
50,3,-1.965081,124.94417,,,
50,3,-1.8817297,131.30344,,,
51,1,-12.49595,9.128630000000001,,,
51,1,-12.138474,18.402742,,,
51,1,-11.588196,27.988390000000003,,,
51,1,-11.615592,38.2412,,,
51,1,-11.482588,48.166306,,,
51,1,-11.316738,59.691715,,,
51,1,-11.312909,68.02093,,,
51,1,-11.11554,78.26345,,,
51,1,-11.239264,88.52067,,,
51,1,-11.10626,98.44578,,,
51,1,-10.973109,108.69124,,,
51,1,-11.129385000000001,117.98886,,,
51,1,-10.996234,128.23433,,,
51,1,-10.766607,138.79573,,,
51,1,-10.473203999999999,148.39314,,,
51,2,-11.373151,6.8347163,,,
51,2,-11.5951185,12.931736,,,
51,2,-11.14161,21.56073,,,
51,2,-10.39455,40.107483,,,
51,2,-9.839705,59.62412,,,
51,2,-9.766649000000001,78.842445,,,
51,2,-9.757959,97.74335,,,
51,2,-9.974182,116.33418999999999,,,
51,2,-10.029416000000001,135.87874,,,
51,2,-9.828217,154.45049,,,
51,2,-9.658978999999999,173.34403999999998,,,
51,2,-9.168501,192.54326,,,
51,2,-8.035833,211.71309,,,
51,2,-6.517853700000001,230.86527999999998,,,
51,2,-5.06424,249.70006,,,
51,2,-3.5464072,268.5319,,,
51,3,-13.877979999999999,6.3086294999999994,,,
51,3,-14.80768,9.554789999999999,,,
51,3,-14.2926035,12.414466000000001,,,
51,3,-13.546428,29.039095,,,
51,3,-13.090121,43.75482,,,
51,3,-12.5694475,58.787964,,,
51,3,-12.401978,73.83726999999999,,,
51,3,-12.1060705,88.8807,,,
51,3,-11.810016000000001,104.244484,,,
51,3,-11.514109,119.28792,,,
51,3,-11.153982000000001,134.3284,,,
51,3,-10.665419,149.36302,,,
51,3,-10.016455,164.06993,,,
51,3,-9.142725,178.76656,,,
51,3,-8.332919,194.10683,,,
51,3,-7.4911520000000005,209.12527,,,
52,1,0.0,10.0,,,
54,1,-3.380035,1.6985137,,,
54,1,-4.395797,3.821656,,,
54,1,-4.5534153,5.5201697,,,
54,1,-4.2294220000000005,11.040339,,,
54,1,-3.0035026,15.286624,,,
54,1,-2.0577933999999996,25.477707000000002,,,
54,1,-1.9176883000000002,31.847134000000004,,,
54,1,-0.47285464,68.78981,,,
54,1,-0.13134849999999998,110.828026,,,
54,1,-0.12259194,149.89383999999998,,,
54,1,-0.17513135,189.3843,,,
54,2,-3.4569172999999993,10.025409,,,
54,2,-2.576302,15.047495999999999,,,
54,2,-2.1840935,18.307106,,,
54,2,-1.5307173,25.89034,,,
54,2,-0.85122424,33.905937,,,
54,2,-0.63325953,35.21504,,,
54,2,-0.4505639,39.101795,,,
54,2,-0.38084809999999997,39.752968,,,
54,2,-0.33764502,42.767497999999996,,,
54,2,-0.2943201,44.921803000000004,,,
54,2,-0.25102565,47.291164,,,
54,2,-0.11333007,60.851665000000004,,,
54,2,-0.11616255,80.851814,,,
54,2,-0.12769048,100.63616,,,
55,1,-0.02350673,39.472046,,,
55,1,-0.04708279,61.435097,,,
55,1,-0.03205844,84.02555,,,
55,1,-0.06105832,107.4148,,,
55,1,-0.07653008,130.44427,,,
55,1,-0.13528119,153.54004,,,
55,1,-0.14383774,198.58673000000002,,,
55,2,-0.01844406,24.724907,,,
55,2,-0.05178752,39.6863,,,
55,2,-0.04675468,53.05331999999999,,,
55,3,-0.0360723,16.90585,,,
55,3,-0.03847868,36.611553,,,
55,3,-0.05316685,54.963013000000004,,,
56,1,-6.341969000000001,0.6861063000000001,,,
56,1,-6.093264,1.509434,,,
56,1,-5.720207,2.2641508999999997,,,
56,1,-5.471503,2.9502572999999996,,,
56,1,-5.1813474,3.4991423999999998,,,
56,1,-4.80829,4.0480275,,,
56,1,-4.5595856,4.871355,,,
56,1,-3.9792745000000003,5.9691253,,,
56,1,-3.0673575,8.919382,,,
56,1,-1.9481865000000003,13.104631,,,
56,1,-1.6994817999999998,15.094339000000002,,,
56,1,-1.0777202,20.926243,,,
56,1,-0.8704663,24.219555,,,
56,1,-0.7046631999999999,25.385935,,,
56,1,-0.4974093,27.718697,,,
56,1,-0.16580309999999998,30.051458,,,
56,1,-0.08290155,31.012007,,,
56,1,0.0,34.373928,,,
56,1,0.0,35.951972999999995,,,
56,1,-0.04145078,38.627790000000005,,,
57,1,-12.898456,-0.2599975,,,
57,1,-13.398562,4.825677,,,
57,1,-12.695833,9.817673,,,
57,1,-12.593106,14.762939000000001,,,
57,1,-12.794638,19.825360999999997,,,
57,1,-13.098544,24.802298,,,
57,1,-13.393913000000001,29.872026,,,
57,1,-13.495911999999999,35.020153,,,
57,1,-13.697448999999999,39.989117,,,
57,1,-13.691410999999999,44.848457,,,
57,1,-13.79626,49.903347,,,
57,1,-13.795526,60.0902,,,
57,1,-13.795182,64.85651999999999,,,
57,1,-13.391023,69.96523,,,
58,1,-0.9899749,27.958579999999998,,,
58,1,-1.0087719000000002,47.633137,,,
58,1,-1.0776941999999998,68.34319,,,
58,1,-1.1591479,78.69823000000001,,,
58,1,-1.2531328000000002,119.08283999999999,,,
58,1,-1.3032582000000001,138.7574,,,
58,1,-1.1779449,158.43195,,,
58,1,-1.1152883,178.1065,,,
58,1,-1.0776941999999998,184.31951999999998,,,
58,1,-0.68922305,235.05917000000002,,,
58,1,-0.3508772,285.79883,,,
58,1,-0.33834586,317.8994,,,
58,1,-0.30075186,339.64496,,,
58,2,-0.30701753,42.45562,,,
58,2,-0.3884712,81.80473,,,
58,2,-0.40726817,120.11833999999999,,,
58,2,-0.33834586,138.7574,,,
58,2,-0.3884712,158.43195,,,
58,2,-0.49498746,177.071,,,
58,2,-0.4197995,197.78107,,,
58,2,-0.38220552,216.42012000000003,,,
58,2,-0.4197995,236.09467999999998,,,
58,3,-1.9156514,20.292095,,,
58,3,-1.9965359,29.497038,,,
58,3,-2.0443566000000004,36.86723,,,
58,3,-2.0298018,46.723079999999996,,,
58,3,-2.0042176,55.351696,,,
58,3,-1.945602,64.60817,,,
58,3,-1.8392628,73.88226,,,
58,3,-1.7585967,81.29992,,,
58,3,-1.7145602,82.54749,,,
58,3,-1.5935367,91.82701999999999,,,
58,3,-1.4871893,100.485466,,,
58,3,-0.2730973,179.12209,,,
58,3,-0.19607796,184.69142,,,
58,3,-0.17042910000000003,188.39484,,,
58,3,-0.19254437,195.15886,,,
58,3,-0.20359796,198.23305,,,
58,4,-2.142857,18.694363,,,
58,4,-2.289056,57.467854,,,
58,4,-2.13868,93.47180999999999,,,
58,4,-1.8796992,132.2453,,,
58,4,-1.4452798,169.63403,,,
58,4,-0.99415207,207.71513000000002,,,
58,4,-0.53467,245.79622999999998,,,
58,4,-0.2631579,284.56973,,,
58,4,-0.2548037,322.65085,,,
58,5,-2.4749374,34.171597,,,
58,5,-2.6378446,68.34319,,,
58,5,-2.5125313,120.11833999999999,,,
58,5,-2.0112782,165.68048000000002,,,
58,5,-1.4974937,206.0651,,,
58,5,-1.1528822,227.81065,,,
58,5,-0.7017544,249.55621000000002,,,
58,5,-0.53258145,271.3018,,,
58,5,-0.39473686,294.08286,,,
58,6,-0.08354219,20.07913,,,
58,6,-0.10860485,40.850643,,,
58,6,-0.10860485,60.92977,,,
58,6,-0.12531328,80.31652,,,
58,6,-0.15873016,100.395645,,,
58,6,-0.17961570000000002,121.16716000000001,,,
58,6,-0.20467836,141.24629,,,
58,6,-0.2213868,162.0178,,,
58,6,-0.27151212,181.40456,,,
58,7,-0.6578946999999999,78.69823000000001,,,
58,7,-0.16290729999999998,138.7574,,,
58,7,-0.1942356,171.8935,,,
58,7,-0.18170429999999999,197.78107,,,
58,7,-0.1942356,223.66863999999998,,,
58,7,-0.20676689999999998,239.20119,,,
58,7,-0.2005013,247.48521000000002,,,
58,8,-2.368421,32.542038,,,
58,8,-2.330827,51.928783,,,
58,8,-2.2639932999999997,74.77745,,,
58,8,-2.1470342000000002,93.47180999999999,,,
58,8,-2.0760233,113.55094,,,
58,8,-0.19214703,246.48862999999997,,,
58,8,-0.19214703,261.0287,,,
58,8,-0.22556391,275.56876,,,
58,8,-0.18379281,290.1088,,,
58,8,-0.23809524,306.726,,,
58,9,-2.4554663,33.021440000000005,,,
58,9,-2.6100953,66.825325,,,
58,9,-2.5848427000000003,100.695656,,,
58,9,-2.177768,132.24442,,,
58,9,-1.5357782,166.34258,,,
58,9,-0.90110636,198.59105,,,
58,9,-0.44634035,232.62004,,,
58,9,-0.29256848,264.07523,,,
58,10,-2.2793042999999997,36.780440000000006,,,
58,10,-2.4743228,71.18506,,,
58,10,-2.3976512000000003,103.227425,,,
58,10,-2.2400303,121.13963000000001,,,
58,10,-2.1925168,137.1642,,,
58,10,-1.928395,152.03748000000002,,,
58,10,-1.6973531000000002,169.9768,,,
58,10,-1.4479479,187.30727,,,
58,10,-1.2939657,202.75551000000002,,,
59,1,-0.89362067,9.871537,,,
59,1,-0.39569542,19.846725,,,
59,1,-0.29145452,29.820303000000003,,,
59,1,-0.2945791,39.82127,,,
60,1,-16.675875,0.03581662,,,
60,1,-16.30755,0.64469916,,,
60,1,-16.123388000000002,0.9670486999999999,,,
60,1,-15.976059,1.6117479,,,
60,1,-15.828729999999998,2.256447,,,
60,1,-15.681398999999999,3.0802292999999996,,,
60,1,-15.570903,4.083094600000001,,,
60,1,-15.570903,4.871060400000001,,,
60,1,-15.681398999999999,5.8022922999999995,,,
60,1,-15.718232,6.661891000000001,,,
60,1,-15.718232,7.4498568,,,
60,1,-15.755064,8.273639,,,
60,1,-15.755064,9.204871,,,
60,1,-14.613259,26.540115000000004,,,
60,2,-17.23985,1.6998906000000003,,,
60,2,-17.099636,4.684772,,,
60,2,-15.685981,9.601216,,,
60,2,-15.015678,14.497516000000001,,,
60,2,-14.734877,19.654266,,,
60,2,-13.677454000000001,29.439190000000004,,,
60,2,-13.540625,39.74118,,,
60,2,-12.487587,59.011242,,,
60,2,-11.222916,79.91308599999999,,,
60,2,-9.922092999999998,99.189865,,,
60,2,-8.939852,118.45801000000002,,,
60,2,-7.7817492,140.16998,,,
60,2,-6.940597500000001,158.35028,,,
60,2,-5.9232087,178.16138999999998,,,
60,2,-5.3968782,188.20293,,,
60,2,-4.941218,197.97154,,,
60,2,-4.695814,203.12733,,,
60,2,-4.344091400000001,208.015,,,
60,2,-4.2042546,211.8129,,,
61,1,-0.51686746,1.8,,,
61,1,-0.724498,3.7,,,
61,1,-0.8194779000000001,4.7,,,
61,1,-0.90341365,5.5,,,
61,1,-0.952008,7.7,,,
61,1,-0.88353413,9.7,,,
61,1,-0.5212851,14.7,,,
61,1,-0.12369478,19.7,,,
61,1,-0.05301205,24.8,,,
61,1,-0.04859438,34.9,,,
61,2,-0.37771085,1.2,,,
61,2,-0.8813253000000001,3.2,,,
61,2,-1.00502,4.2,,,
61,2,-1.0845381,5.2,,,
61,2,-1.0757028,7.3,,,
61,2,-0.952008,9.2,,,
61,2,-0.55220884,14.3,,,
61,2,-0.17670682,19.3,,,
61,2,-0.05301205,24.3,,,
61,2,-0.05742972,34.5,,,
61,3,-1.27,7.24,,,
61,4,-0.2,8.35,,,
62,1,-3.7316422,1.005413,,,
